id,sample,hap,chrom,source,arm_mb,n_blocks,n_unspecified,unspecified_mb,syntax
NA18522_h2_chr21,NA18522,2,chr21,censat,5.146387,32,1,0.08506,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18522_h2_chr15,NA18522,2,chr15,censat,12.973915,22,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18565_h1_chr22,NA18565,1,chr22,censat,10.556551,53,2,0.203051,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-bSat-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18565_h1_chr13,NA18565,1,chr13,censat,6.481794,34,3,0.391796,UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18565_h1_chr21,NA18565,1,chr21,censat,4.684532,30,1,0.092046,NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18565_h1_chr15,NA18565,1,chr15,censat,8.728572,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18565_h1_chr14,NA18565,1,chr14,censat,7.699986,48,1,0.077912,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18565_h2_chr15,NA18565,2,chr15,censat,8.153806,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18565_h2_chr13,NA18565,2,chr13,censat,6.396659,30,1,0.09067,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18565_h2_chr21,NA18565,2,chr21,censat,4.688195,32,1,0.055431,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18565_h2_chr22,NA18565,2,chr22,censat,6.014009,38,1,0.069272,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18570_h1_chr13,NA18570,1,chr13,censat,8.220123,41,3,0.438241,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18570_h1_chr15,NA18570,1,chr15,censat,9.879099,41,3,0.480715,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA18570_h1_chr22,NA18570,1,chr22,censat,9.043145,49,1,0.11626,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18570_h1_chr14,NA18570,1,chr14,censat,6.175982,37,1,0.056749,rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18570_h1_chr21,NA18570,1,chr21,censat,4.903745,32,1,0.062484,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18570_h2_chr14,NA18570,2,chr14,censat,9.500141,49,2,0.350549,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18570_h2_chr15,NA18570,2,chr15,censat,11.418605,50,4,0.529434,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18570_h2_chr22,NA18570,2,chr22,censat,9.72364,48,1,0.119782,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18570_h2_chr13,NA18570,2,chr13,censat,6.403453,32,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18608_h1_chr13,NA18608,1,chr13,censat,6.174838,31,1,0.10054,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18608_h1_chr14,NA18608,1,chr14,censat,10.348613,57,1,0.072279,bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18608_h1_chr21,NA18608,1,chr21,censat,5.313818,32,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA18608_h1_chr22,NA18608,1,chr22,censat,6.396776,36,1,0.0693,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
NA18608_h1_chr15,NA18608,1,chr15,censat,7.734449,34,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18608_h2_chr14,NA18608,2,chr14,censat,9.757433,50,4,0.284397,bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18608_h2_chr21,NA18608,2,chr21,censat,5.065889,32,1,0.058224,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18608_h2_chr13,NA18608,2,chr13,censat,5.845765,30,1,0.065297,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18608_h2_chr15,NA18608,2,chr15,censat,11.335462,29,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18608_h2_chr22,NA18608,2,chr22,censat,6.841264,37,1,0.227087,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18620_h1_chr22,NA18620,1,chr22,censat,7.291861,39,1,0.201828,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18620_h1_chr14,NA18620,1,chr14,censat,8.45813,35,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18620_h2_chr14,NA18620,2,chr14,censat,8.495658,48,1,0.058212,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18620_h2_chr22,NA18620,2,chr22,censat,7.219286,39,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18620_h2_chr15,NA18620,2,chr15,censat,2.658973,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18747_h1_chr15,NA18747,1,chr15,censat,11.287767,32,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18747_h1_chr13,NA18747,1,chr13,censat,6.586614,29,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18747_h1_chr14,NA18747,1,chr14,censat,5.683117,27,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18747_h1_chr21,NA18747,1,chr21,censat,4.555598,30,1,0.104716,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA18747_h2_chr14,NA18747,2,chr14,censat,8.003723,47,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18747_h2_chr13,NA18747,2,chr13,censat,6.484876,34,1,0.110469,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18747_h2_chr21,NA18747,2,chr21,censat,4.887037,34,1,0.063886,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18747_h2_chr15,NA18747,2,chr15,censat,4.844011,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18747_h2_chr22,NA18747,2,chr22,censat,7.501307,40,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18879_h1_chr14,NA18879,1,chr14,censat,11.054038,57,4,0.430476,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18879_h1_chr15,NA18879,1,chr15,censat,16.187181,39,3,0.339443,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18879_h1_chr22,NA18879,1,chr22,censat,6.163124,39,0,0.0,HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-HSat3-NONSAT-aSat-NONSAT
NA18879_h1_chr13,NA18879,1,chr13,censat,7.079522,32,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18879_h1_chr21,NA18879,1,chr21,censat,7.355192,39,1,0.076594,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
NA18879_h2_chr22,NA18879,2,chr22,censat,9.450128,50,3,0.250976,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18879_h2_chr13,NA18879,2,chr13,censat,6.184837,29,1,0.127365,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18879_h2_chr21,NA18879,2,chr21,censat,4.332683,28,0,0.0,HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18879_h2_chr15,NA18879,2,chr15,censat,18.154447,36,1,3.114089,NONSAT-bSat-NONSAT-HSat1B-UNK-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18879_h2_chr14,NA18879,2,chr14,censat,4.658463,27,1,0.06382,NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18952_h1_chr15,NA18952,1,chr15,censat,8.515507,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18952_h1_chr14,NA18952,1,chr14,censat,6.649714,37,1,0.07792,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18952_h1_chr13,NA18952,1,chr13,censat,6.351906,28,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18952_h1_chr22,NA18952,1,chr22,censat,6.417434,38,1,0.145046,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18952_h2_chr14,NA18952,2,chr14,censat,5.861611,37,1,0.080668,rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18952_h2_chr22,NA18952,2,chr22,censat,6.746066,44,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18952_h2_chr21,NA18952,2,chr21,censat,4.846285,32,1,0.054023,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18952_h2_chr15,NA18952,2,chr15,censat,7.540636,26,0,0.0,NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18971_h1_chr22,NA18971,1,chr22,censat,9.564913,49,3,0.570231,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18971_h1_chr13,NA18971,1,chr13,censat,5.757631,32,1,0.06389,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18971_h1_chr15,NA18971,1,chr15,censat,5.278017,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18971_h1_chr21,NA18971,1,chr21,censat,4.894898,32,1,0.075157,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18971_h2_chr21,NA18971,2,chr21,censat,10.969012,44,2,0.363476,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18971_h2_chr22,NA18971,2,chr22,censat,9.087934,38,2,0.238583,UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
NA18971_h2_chr13,NA18971,2,chr13,censat,5.649718,23,2,0.169825,rDNA-UNK-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18971_h2_chr15,NA18971,2,chr15,censat,2.77618,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18974_h1_chr22,NA18974,1,chr22,censat,11.067421,50,3,0.323151,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18974_h1_chr13,NA18974,1,chr13,censat,5.909053,32,1,0.113279,NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18974_h1_chr14,NA18974,1,chr14,censat,6.553929,37,1,0.072211,rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18974_h1_chr15,NA18974,1,chr15,censat,7.775207,26,0,0.0,NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA18974_h1_chr21,NA18974,1,chr21,censat,4.898186,31,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18974_h2_chr13,NA18974,2,chr13,censat,8.889532,46,3,0.206788,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18974_h2_chr14,NA18974,2,chr14,censat,5.97862,36,0,0.0,rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18976_h1_chr22,NA18976,1,chr22,censat,9.030126,50,3,0.70102,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
NA18976_h1_chr15,NA18976,1,chr15,censat,7.980018,24,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
NA18976_h1_chr13,NA18976,1,chr13,censat,7.864263,34,1,0.062479,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
NA18976_h1_chr14,NA18976,1,chr14,censat,5.844702,34,0,0.0,rDNA-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
NA18976_h2_chr15,NA18976,2,chr15,censat,13.589496,40,2,0.34807,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
NA18976_h2_chr22,NA18976,2,chr22,censat,9.162919,48,3,0.62018,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
